#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       1.094925239258e-01       5.002203700538e+03      -6.647165074831e-02      -8.605816485986e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.206049683743e+03      -9.444535303253e-04       4.890422869533e-02       4.890422765122e-02      -7.053935517978e-08       1.721194226800e+00      -3.329911742758e-08      -6.468606200516e-02      -8.605971134001e-01       0.000000000000e+00      -2.277596633067e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.164635179155e-01       1.599835941804e-05       1.970448819676e-05      -2.277596633067e+03       0.000000000000e+00      -8.006036244917e+00      -2.478621368528e+00      -1.719118404380e+00 
       1.097882930759e-01       5.009300988313e+03      -6.661989599437e-02      -8.617402288596e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.212155008281e+03      -9.423516953266e-04       4.890365524195e-02       4.890365419643e-02      -7.025485169775e-08       1.723513277022e+00      -3.328424632455e-08      -6.468347322277e-02      -8.617566385112e-01       0.000000000000e+00      -2.283708653178e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.163070741594e-01       1.599835941804e-05       1.970697990189e-05      -2.283708653178e+03       0.000000000000e+00      -8.006038005204e+00      -2.481941828669e+00      -1.719121936506e+00 
       1.100939106279e-01       5.016624528348e+03      -6.678224685022e-02      -8.629357444464e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.218463605256e+03      -9.402297559467e-04       4.890306257854e-02       4.890306153157e-02      -6.996303799389e-08       1.725906263586e+00      -3.327069970387e-08      -6.468078603648e-02      -8.629531317928e-01       0.000000000000e+00      -2.290024143704e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.161460941602e-01       1.599835941804e-05       1.970954911011e-05      -2.290024143704e+03       0.000000000000e+00      -8.006040016706e+00      -2.485368191256e+00      -1.719125610063e+00 
       1.104100632353e-01       5.024189794389e+03      -6.695994123137e-02      -8.641707258166e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.224989645594e+03      -9.380898546039e-04       4.890244954231e-02       4.890244849383e-02      -6.966346342486e-08       1.728378231901e+00      -3.325881272565e-08      -6.467799471630e-02      -8.641891159505e-01       0.000000000000e+00      -2.296557289002e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.159802798089e-01       1.599835941804e-05       1.971220106406e-05      -2.296557289002e+03       0.000000000000e+00      -8.006042300293e+00      -2.488907699336e+00      -1.719129437806e+00 
       1.107375554792e-01       5.032014954957e+03      -6.715427527756e-02      -8.654481570975e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.231749733986e+03      -9.359343448897e-04       4.890181436568e-02       4.890181331566e-02      -6.935559107298e-08       1.730935129084e+00      -3.324859376103e-08      -6.467508935127e-02      -8.654675645420e-01       0.000000000000e+00      -2.303324709625e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.158092791318e-01       1.599835941804e-05       1.971494192897e-05      -2.303324709625e+03       0.000000000000e+00      -8.006044892027e+00      -2.492568859334e+00      -1.719133435626e+00 
       1.110773584350e-01       5.040122003118e+03      -6.736661019318e-02      -8.667716415659e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.238763911288e+03      -9.337656699158e-04       4.890115526975e-02       4.890115421811e-02      -6.903875921331e-08       1.733584133873e+00      -3.324037068445e-08      -6.467206088756e-02      -8.667920669363e-01       0.000000000000e+00      -2.310346465756e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.156326630868e-01       1.599835941804e-05       1.971777917941e-05      -2.310346465756e+03       0.000000000000e+00      -8.006047825351e+00      -2.496361966073e+00      -1.719137614369e+00 
       1.114306890529e-01       5.048538606177e+03      -6.759838314379e-02      -8.681457186326e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.246057292877e+03      -9.315861282357e-04       4.890046980873e-02       4.890046875543e-02      -6.871211545964e-08       1.736334289557e+00      -3.323433115812e-08      -6.466889636292e-02      -8.681671447783e-01       0.000000000000e+00      -2.317647697256e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.154498869891e-01       1.599835941804e-05       1.972072224065e-05      -2.317647697256e+03       0.000000000000e+00      -8.006051157635e+00      -2.500299971436e+00      -1.719141996300e+00 
       1.117991518024e-01       5.057301412370e+03      -6.785115983213e-02      -8.695763983526e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.253662992252e+03      -9.293974043233e-04       4.889975481356e-02       4.889975375851e-02      -6.837449963330e-08       1.739197571876e+00      -3.323073816896e-08      -6.466557931429e-02      -8.695987859378e-01       0.000000000000e+00      -2.325261550288e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.152602216232e-01       1.599835941804e-05       1.972378363120e-05      -2.325261550288e+03       0.000000000000e+00      -8.006054946098e+00      -2.504400030748e+00      -1.719146599717e+00 
       1.121850399574e-01       5.066463103411e+03      -6.812679443335e-02      -8.710723127968e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.261628339595e+03      -9.271994490731e-04       4.889900585073e-02       4.889900479386e-02      -6.802419045919e-08       1.742191190795e+00      -3.322999090006e-08      -6.466208729593e-02      -8.710955953973e-01       0.000000000000e+00      -2.333235402343e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.150626054066e-01       1.599835941804e-05       1.972698140516e-05      -2.333235402343e+03       0.000000000000e+00      -8.006059271332e+00      -2.508686802958e+00      -1.719151462287e+00 
       1.125924260728e-01       5.076118044918e+03      -6.842817651333e-02      -8.726489133630e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.270037390174e+03      -9.249857147768e-04       4.889821486651e-02       4.889821380773e-02      -6.765796392819e-08       1.745345985276e+00      -3.323245192122e-08      -6.465837984403e-02      -8.726729926380e-01       0.000000000000e+00      -2.341653394207e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.148551013223e-01       1.599835941804e-05       1.973034806081e-05      -2.341653394207e+03       0.000000000000e+00      -8.006064236182e+00      -2.513204454895e+00      -1.719156638015e+00 
       1.128036903107e-01       5.081118044918e+03      -6.858798887796e-02      -8.734654523527e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.274398175193e+03      -9.238813642877e-04       4.889780461387e-02       4.889780355409e-02      -6.746948704322e-08       1.746979754537e+00      -3.323510310890e-08      -6.465644931443e-02      -8.734898772685e-01       0.000000000000e+00      -2.346018801381e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.147479430624e-01       1.599835941804e-05       1.973209022749e-05      -2.346018801381e+03       0.000000000000e+00      -8.006066908434e+00      -2.515544044986e+00      -1.719159361604e+00 
       1.130261015314e-01       5.086376783407e+03      -6.875836739672e-02      -8.743243010243e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.278989033610e+03      -9.227511746197e-04       4.889737255292e-02       4.889737149211e-02      -6.727212178531e-08       1.748698071867e+00      -3.323880357828e-08      -6.465441019559e-02      -8.743490359337e-01       0.000000000000e+00      -2.350614515263e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.146354609509e-01       1.599835941804e-05       1.973392157597e-05      -2.350614515263e+03       0.000000000000e+00      -8.006069829680e+00      -2.518004728187e+00      -1.719162247535e+00 
       1.132377737593e-01       5.091376783407e+03      -6.892219240769e-02      -8.751409464046e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.283358209875e+03      -9.217065295204e-04       4.889696126681e-02       4.889696020501e-02      -6.708528630859e-08       1.750331844994e+00      -3.324325580059e-08      -6.465246369553e-02      -8.751659224968e-01       0.000000000000e+00      -2.354988302660e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.145287230245e-01       1.599835941804e-05       1.973566189617e-05      -2.354988302660e+03       0.000000000000e+00      -8.006072717498e+00      -2.520344364794e+00      -1.719165006954e+00 
       1.134890058945e-01       5.097305157993e+03      -6.911824880039e-02      -8.761092908669e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.288543931639e+03      -9.205058741635e-04       4.889647306400e-02       4.889647200101e-02      -6.686479008695e-08       1.752268964599e+00      -3.324977475794e-08      -6.465014653796e-02      -8.761344822996e-01       0.000000000000e+00      -2.360179485067e+03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.144024308704e-01       1.599835941804e-05       1.973772418536e-05      -2.360179485067e+03       0.000000000000e+00      -8.006076296122e+00      -2.523118442209e+00      -1.719168295559e+00 
